"COD_VAR";"LIB_VAR";"COD_MOD";"LIB_MOD"
"GEO";"Géographie";"38077";"La Chapelle-de-Surieu"
"GEO";"Géographie";"40265";"Saint-Julien-d'Armagnac"
"GEO";"Géographie";"36002";"Aize"
"GEO";"Géographie";"39233";"Foucherans"
"GEO";"Géographie";"38078";"La Chapelle-du-Bard"
"GEO";"Géographie";"40266";"Saint-Julien-en-Born"
"GEO";"Géographie";"36003";"Ambrault"
"GEO";"Géographie";"39234";"Foulenay"
"GEO";"Géographie";"38080";"Charancieu"
"GEO";"Géographie";"40267";"Saint-Justin"
"GEO";"Géographie";"39235";"Fraisans"
"GEO";"Géographie";"36004";"Anjouin"
"GEO";"Géographie";"38081";"Charantonnay"
"GEO";"Géographie";"40268";"Saint-Laurent-de-Gosse"
"GEO";"Géographie";"39236";"Francheville"
"GEO";"Géographie";"36005";"Ardentes"
"GEO";"Géographie";"38082";"Charavines"
"GEO";"Géographie";"40269";"Saint-Lon-les-Mines"
"GEO";"Géographie";"39237";"Fraroz"
"GEO";"Géographie";"38083";"Charette"
"GEO";"Géographie";"36006";"Argenton-sur-Creuse"
"GEO";"Géographie";"40270";"Saint-Loubouer"
"GEO";"Géographie";"39238";"Frasne-les-Meulières"
"GEO";"Géographie";"38084";"Charnècles"
"GEO";"Géographie";"36007";"Argy"
"GEO";"Géographie";"40274";"Saint-Martin-d'Oney"
"GEO";"Géographie";"39239";"La Frasnée"
"GEO";"Géographie";"38085";"Charvieu-Chavagneux"
"GEO";"Géographie";"36008";"Arpheuilles"
"GEO";"Géographie";"40272";"Saint-Martin-de-Hinx"
"GEO";"Géographie";"39240";"Le Frasnois"
"GEO";"Géographie";"36009";"Arthon"
"GEO";"Géographie";"38087";"Chasse-sur-Rhône"
"GEO";"Géographie";"40273";"Saint-Martin-de-Seignanx"
"GEO";"Géographie";"39241";"Frébuans"
"GEO";"Géographie";"36010";"Azay-le-Ferron"
"GEO";"Géographie";"38086";"Chasselay"
"GEO";"Géographie";"40275";"Saint-Maurice-sur-Adour"
"GEO";"Géographie";"39244";"Frontenay"
"GEO";"Géographie";"36158";"Badecon-le-Pin"
"GEO";"Géographie";"38089";"Chassignieu"
"GEO";"Géographie";"40276";"Saint-Michel-Escalus"
"GEO";"Géographie";"39245";"Gatey"
"GEO";"Géographie";"38090";"Château-Bernard"
"GEO";"Géographie";"36011";"Bagneux"
"GEO";"Géographie";"40277";"Saint-Pandelon"
"GEO";"Géographie";"39246";"Gendrey"
"GEO";"Géographie";"36012";"Baraize"
"GEO";"Géographie";"38091";"Châteauvilain"
"GEO";"Géographie";"40278";"Saint-Paul-en-Born"
"GEO";"Géographie";"39247";"Genod"
"GEO";"Géographie";"38456";"Châtel-en-Trièves"
"GEO";"Géographie";"36013";"Baudres"
"GEO";"Géographie";"39248";"Geraise"
"GEO";"Géographie";"40279";"Saint-Paul-lès-Dax"
"GEO";"Géographie";"38092";"Châtelus"
"GEO";"Géographie";"36014";"Bazaiges"
"GEO";"Géographie";"39249";"Germigney"
"GEO";"Géographie";"40280";"Saint-Perdon"
"GEO";"Géographie";"38093";"Châtenay"
"GEO";"Géographie";"39250";"Geruge"
"GEO";"Géographie";"36015";"Beaulieu"
"GEO";"Géographie";"40281";"Saint-Pierre-du-Mont"
"GEO";"Géographie";"38094";"Châtonnay"
"GEO";"Géographie";"39251";"Gevingey"
"GEO";"Géographie";"40282";"Saint-Sever"
"GEO";"Géographie";"36016";"Bélâbre"
"GEO";"Géographie";"38095";"Chatte"
"GEO";"Géographie";"39252";"Gevry"
"GEO";"Géographie";"40283";"Saint-Vincent-de-Paul"
"GEO";"Géographie";"36017";"La Berthenoux"
"GEO";"Géographie";"38097";"Chavanoz"
"GEO";"Géographie";"39253";"Gigny"
"GEO";"Géographie";"40284";"Saint-Vincent-de-Tyrosse"
"GEO";"Géographie";"36018";"Le Blanc"
"GEO";"Géographie";"38098";"Chélieu"
"GEO";"Géographie";"39254";"Gillois"
"GEO";"Géographie";"40285";"Saint-Yaguen"
"GEO";"Géographie";"38099";"Chevrières"
"GEO";"Géographie";"36019";"Bommiers"
"GEO";"Géographie";"39255";"Gizia"
"GEO";"Géographie";"38100";"Le Cheylas"
"GEO";"Géographie";"36020";"Bonneuil"
"GEO";"Géographie";"40252";"Sainte-Colombe"
"GEO";"Géographie";"39258";"Grande-Rivière Château"
"GEO";"Géographie";"38101";"Cheyssieu"
"GEO";"Géographie";"36021";"Les Bordes"
"GEO";"Géographie";"40257";"Sainte-Eulalie-en-Born"
"GEO";"Géographie";"39259";"Grange-de-Vaivre"
"GEO";"Géographie";"38102";"Chèzeneuve"
"GEO";"Géographie";"36022";"Bouesse"
"GEO";"Géographie";"39261";"Graye-et-Charnay"
"GEO";"Géographie";"40258";"Sainte-Foy"
"GEO";"Géographie";"38103";"Chichilianne"
"GEO";"Géographie";"39262";"Gredisans"
"GEO";"Géographie";"36023";"Bouges-le-Château"
"GEO";"Géographie";"40271";"Sainte-Marie-de-Gosse"
"GEO";"Géographie";"38104";"Chimilin"
"GEO";"Géographie";"39263";"Grozon"
"GEO";"Géographie";"40286";"Samadet"
"GEO";"Géographie";"36024";"Bretagne"
"GEO";"Géographie";"39265";"Hautecour"
"GEO";"Géographie";"38105";"Chirens"
"GEO";"Géographie";"36025";"Briantes"
"GEO";"Géographie";"40287";"Sanguinet"
"GEO";"Géographie";"38106";"Cholonge"
"GEO";"Géographie";"39177";"Hauteroche"
"GEO";"Géographie";"36026";"Brion"
"GEO";"Géographie";"40288";"Sarbazan"
"GEO";"Géographie";"38107";"Chonas-l'Amballan"
"GEO";"Géographie";"39368";"Hauts de Bienne"
"GEO";"Géographie";"40289";"Sarraziet"
"GEO";"Géographie";"36027";"Brives"
"GEO";"Géographie";"38108";"Choranche"
"GEO";"Géographie";"39266";"Les Hays"
"GEO";"Géographie";"40290";"Sarron"
"GEO";"Géographie";"36028";"La Buxerette"
"GEO";"Géographie";"38109";"Chozeau"
"GEO";"Géographie";"39267";"Ivory"
"GEO";"Géographie";"40291";"Saubion"
"GEO";"Géographie";"36029";"Buxeuil"
"GEO";"Géographie";"38110";"Chuzelles"
"GEO";"Géographie";"39268";"Ivrey"
"GEO";"Géographie";"40292";"Saubrigues"
"GEO";"Géographie";"36030";"Buxières-d'Aillac"
"GEO";"Géographie";"39269";"Jeurre"
"GEO";"Géographie";"38111";"Claix"
"GEO";"Géographie";"39270";"Jouhe"
"GEO";"Géographie";"38112";"Clavans-en-Haut-Oisans"
"GEO";"Géographie";"40293";"Saubusse"
"GEO";"Géographie";"39271";"Lac-des-Rouges-Truites"
"GEO";"Géographie";"38113";"Clelles"
"GEO";"Géographie";"40294";"Saugnac-et-Cambran"
"GEO";"Géographie";"39272";"Ladoye-sur-Seille"
"GEO";"Géographie";"38114";"Clonas-sur-Varèze"
"GEO";"Géographie";"40295";"Saugnac-et-Muret"
"GEO";"Géographie";"39274";"Lajoux"
"GEO";"Géographie";"38116";"Cognet"
"GEO";"Géographie";"40296";"Seignosse"
"GEO";"Géographie";"39275";"Lamoura"
"GEO";"Géographie";"38117";"Cognin-les-Gorges"
"GEO";"Géographie";"40297";"Le Sen"
"GEO";"Géographie";"39277";"Le Larderet"
"GEO";"Géographie";"38118";"Colombe"
"GEO";"Géographie";"40298";"Serres-Gaston"
"GEO";"Géographie";"39278";"Largillay-Marsonnay"
"GEO";"Géographie";"38120";"La Combe-de-Lancey"
"GEO";"Géographie";"39279";"Larnaud"
"GEO";"Géographie";"40299";"Serreslous-et-Arribans"
"GEO";"Géographie";"38124";"Corbelin"
"GEO";"Géographie";"39280";"Larrivoire"
"GEO";"Géographie";"40300";"Seyresse"
"GEO";"Géographie";"38126";"Corenc"
"GEO";"Géographie";"39281";"Le Latet"
"GEO";"Géographie";"40301";"Siest"
"GEO";"Géographie";"38127";"Cornillon-en-Trièves"
"GEO";"Géographie";"39282";"La Latette"
"GEO";"Géographie";"40303";"Solférino"
"GEO";"Géographie";"38128";"Corps"
"GEO";"Géographie";"39283";"Lavancia-Epercy"
"GEO";"Géographie";"40304";"Soorts-Hossegor"
"GEO";"Géographie";"38129";"Corrençon-en-Vercors"
"GEO";"Géographie";"39284";"Lavangeot"
"GEO";"Géographie";"40305";"Sorbets"
"GEO";"Géographie";"38130";"La Côte-Saint-André"
"GEO";"Géographie";"39285";"Lavans-lès-Dole"
"GEO";"Géographie";"38131";"Les Côtes-d'Arey"
"GEO";"Géographie";"40306";"Sorde-l'Abbaye"
"GEO";"Géographie";"39286";"Lavans-lès-Saint-Claude"
"GEO";"Géographie";"38132";"Les Côtes-de-Corps"
"GEO";"Géographie";"40307";"Sore"
"GEO";"Géographie";"39288";"Lavigny"
"GEO";"Géographie";"38133";"Coublevie"
"GEO";"Géographie";"40308";"Sort-en-Chalosse"
"GEO";"Géographie";"39289";"Lect"
"GEO";"Géographie";"39291";"Lemuy"
"GEO";"Géographie";"38134";"Cour-et-Buis"
"GEO";"Géographie";"39292";"Lent"
"GEO";"Géographie";"38135";"Courtenay"
"GEO";"Géographie";"39293";"Leschères"
"GEO";"Géographie";"38136";"Crachier"
"GEO";"Géographie";"39295";"Loisia"
"GEO";"Géographie";"38137";"Cras"
"GEO";"Géographie";"39296";"Lombard"
"GEO";"Géographie";"38138";"Crémieu"
"GEO";"Géographie";"39297";"Longchaumois"
"GEO";"Géographie";"38439";"Crêts en Belledonne"
"GEO";"Géographie";"39298";"Longcochon"
"GEO";"Géographie";"38139";"Creys-Mépieu"
"GEO";"Géographie";"39299";"Longwy-sur-le-Doubs"
"GEO";"Géographie";"38140";"Crolles"
"GEO";"Géographie";"39300";"Lons-le-Saunier"
"GEO";"Géographie";"38141";"Culin"
"GEO";"Géographie";"39301";"Loulle"
"GEO";"Géographie";"38253";"Les Deux Alpes"
"GEO";"Géographie";"39302";"Louvatange"
"GEO";"Géographie";"38144";"Diémoz"
"GEO";"Géographie";"39304";"Le Louverot"
"GEO";"Géographie";"38146";"Dizimieu"
"GEO";"Géographie";"39305";"La Loye"
"GEO";"Géographie";"38147";"Doissin"
"GEO";"Géographie";"39306";"Macornay"
"GEO";"Géographie";"39307";"Maisod"
"GEO";"Géographie";"38148";"Dolomieu"
"GEO";"Géographie";"38149";"Domarin"
"GEO";"Géographie";"39308";"Malange"
"GEO";"Géographie";"39310";"Mantry"
"GEO";"Géographie";"38150";"Domène"
"GEO";"Géographie";"40309";"Souprosse"
"GEO";"Géographie";"39312";"Marigna-sur-Valouse"
"GEO";"Géographie";"38151";"Échirolles"
"GEO";"Géographie";"39313";"Marigny"
"GEO";"Géographie";"40310";"Soustons"
"GEO";"Géographie";"39314";"Marnézia"
"GEO";"Géographie";"38152";"Eclose-Badinières"
"GEO";"Géographie";"40311";"Taller"
"GEO";"Géographie";"39315";"Marnoz"
"GEO";"Géographie";"38153";"Engins"
"GEO";"Géographie";"40312";"Tarnos"
"GEO";"Géographie";"39317";"La Marre"
"GEO";"Géographie";"38154";"Entraigues"
"GEO";"Géographie";"40313";"Tartas"
"GEO";"Géographie";"39318";"Martigna"
"GEO";"Géographie";"38155";"Entre-deux-Guiers"
"GEO";"Géographie";"40314";"Tercis-les-Bains"
"GEO";"Géographie";"39319";"Mathenay"
"GEO";"Géographie";"38156";"Les Éparres"
"GEO";"Géographie";"40315";"Téthieu"
"GEO";"Géographie";"39320";"Maynal"
"GEO";"Géographie";"38157";"Estrablin"
"GEO";"Géographie";"40316";"Tilh"
"GEO";"Géographie";"39321";"Menétru-le-Vignoble"
"GEO";"Géographie";"38158";"Eybens"
"GEO";"Géographie";"40317";"Tosse"
"GEO";"Géographie";"39322";"Menétrux-en-Joux"
"GEO";"Géographie";"38159";"Eydoche"
"GEO";"Géographie";"40318";"Toulouzette"
"GEO";"Géographie";"39323";"Menotey"
"GEO";"Géographie";"38160";"Eyzin-Pinet"
"GEO";"Géographie";"40319";"Trensacq"
"GEO";"Géographie";"39324";"Mérona"
"GEO";"Géographie";"38161";"Faramans"
"GEO";"Géographie";"40320";"Uchacq-et-Parentis"
"GEO";"Géographie";"39325";"Mesnay"
"GEO";"Géographie";"38162";"Faverges-de-la-Tour"
"GEO";"Géographie";"40321";"Urgons"
"GEO";"Géographie";"39326";"Mesnois"
"GEO";"Géographie";"38166";"La Flachère"
"GEO";"Géographie";"40322";"Uza"
"GEO";"Géographie";"39327";"Messia-sur-Sorne"
"GEO";"Géographie";"38167";"Flachères"
"GEO";"Géographie";"39328";"Meussia"
"GEO";"Géographie";"40323";"Vert"
"GEO";"Géographie";"38169";"Fontaine"
"GEO";"Géographie";"39329";"Mièges"
"GEO";"Géographie";"40324";"Vicq-d'Auribat"
"GEO";"Géographie";"38170";"Fontanil-Cornillon"
"GEO";"Géographie";"39330";"Miéry"
"GEO";"Géographie";"40326";"Vielle-Saint-Girons"
"GEO";"Géographie";"38171";"La Forteresse"
"GEO";"Géographie";"39331";"Mignovillard"
"GEO";"Géographie";"40327";"Vielle-Soubiran"
"GEO";"Géographie";"38172";"Four"
"GEO";"Géographie";"39333";"Moirans-en-Montagne"
"GEO";"Géographie";"40325";"Vielle-Tursan"
"GEO";"Géographie";"38173";"Le Freney-d'Oisans"
"GEO";"Géographie";"39334";"Moiron"
"GEO";"Géographie";"40328";"Vieux-Boucau-les-Bains"
"GEO";"Géographie";"38174";"La Frette"
"GEO";"Géographie";"39335";"Moissey"
"GEO";"Géographie";"40329";"Le Vignau"
"GEO";"Géographie";"38175";"Froges"
"GEO";"Géographie";"39336";"Molain"
"GEO";"Géographie";"40330";"Villenave"
"GEO";"Géographie";"38176";"Frontonas"
"GEO";"Géographie";"39337";"Molamboz"
"GEO";"Géographie";"40331";"Villeneuve-de-Marsan"
"GEO";"Géographie";"39338";"Molay"
"GEO";"Géographie";"38177";"La Garde"
"GEO";"Géographie";"40332";"Ychoux"
"GEO";"Géographie";"39342";"Monay"
"GEO";"Géographie";"38179";"Gières"
"GEO";"Géographie";"39344";"Monnet-la-Ville"
"GEO";"Géographie";"38180";"Gillonnay"
"GEO";"Géographie";"40333";"Ygos-Saint-Saturnin"
"GEO";"Géographie";"39343";"Monnetay"
"GEO";"Géographie";"38181";"Goncelin"
"GEO";"Géographie";"40334";"Yzosse"
"GEO";"Géographie";"39345";"Monnières"
"GEO";"Géographie";"38182";"Le Grand-Lemps"
"GEO";"Géographie";"41001";"Ambloy"
"GEO";"Géographie";"39365";"Mont-sous-Vaudrey"
"GEO";"Géographie";"38183";"Granieu"
"GEO";"Géographie";"41002";"Angé"
"GEO";"Géographie";"39366";"Mont-sur-Monnet"
"GEO";"Géographie";"38184";"Grenay"
"GEO";"Géographie";"39346";"Montagna-le-Reconduit"
"GEO";"Géographie";"41003";"Areines"
"GEO";"Géographie";"38185";"Grenoble"
"GEO";"Géographie";"39348";"Montaigu"
"GEO";"Géographie";"41004";"Artins"
"GEO";"Géographie";"38186";"Gresse-en-Vercors"
"GEO";"Géographie";"39349";"Montain"
"GEO";"Géographie";"41006";"Autainville"
"GEO";"Géographie";"38187";"Le Gua"
"GEO";"Géographie";"39350";"Montbarrey"
"GEO";"Géographie";"41007";"Authon"
"GEO";"Géographie";"38163";"Le Haut-Bréda"
"GEO";"Géographie";"39351";"Montcusel"
"GEO";"Géographie";"39352";"Monteplain"
"GEO";"Géographie";"38188";"Herbeys"
"GEO";"Géographie";"41008";"Avaray"
"GEO";"Géographie";"39353";"Montfleur"
"GEO";"Géographie";"38189";"Heyrieux"
"GEO";"Géographie";"41009";"Averdon"
"GEO";"Géographie";"39354";"Montholier"
"GEO";"Géographie";"38190";"Hières-sur-Amby"
"GEO";"Géographie";"41010";"Azé"
"GEO";"Géographie";"39355";"Montigny-lès-Arsures"
"GEO";"Géographie";"38191";"Huez"
"GEO";"Géographie";"41012";"Baillou"
"GEO";"Géographie";"39356";"Montigny-sur-l'Ain"
"GEO";"Géographie";"38192";"Hurtières"
"GEO";"Géographie";"39273";"Montlainsia"
"GEO";"Géographie";"41013";"Bauzy"
"GEO";"Géographie";"38193";"L'Isle-d'Abeau"
"GEO";"Géographie";"39359";"Montmarlon"
"GEO";"Géographie";"38194";"Izeaux"
"GEO";"Géographie";"41173";"Beauce la Romaine"
"GEO";"Géographie";"39360";"Montmirey-la-Ville"
"GEO";"Géographie";"38195";"Izeron"
"GEO";"Géographie";"39361";"Montmirey-le-Château"
"GEO";"Géographie";"41014";"Beauchêne"
"GEO";"Géographie";"38197";"Janneyrias"
"GEO";"Géographie";"39362";"Montmorot"
"GEO";"Géographie";"41016";"Billy"
"GEO";"Géographie";"38198";"Jarcieu"
"GEO";"Géographie";"39363";"Montrevel"
"GEO";"Géographie";"38199";"Jardin"
"GEO";"Géographie";"39364";"Montrond"
"GEO";"Géographie";"38200";"Jarrie"
"GEO";"Géographie";"39367";"Morbier"
"GEO";"Géographie";"38203";"Laffrey"
"GEO";"Géographie";"39370";"Mouchard"
"GEO";"Géographie";"41017";"Binas"
"GEO";"Géographie";"38204";"Lalley"
"GEO";"Géographie";"39372";"Mournans-Charbonny"
"GEO";"Géographie";"41018";"Blois"
"GEO";"Géographie";"39373";"Les Moussières"
"GEO";"Géographie";"41019";"Boisseau"
"GEO";"Géographie";"39375";"Moutonne"
"GEO";"Géographie";"41020";"Bonneveau"
"GEO";"Géographie";"39376";"Moutoux"
"GEO";"Géographie";"41022";"Bouffry"
"GEO";"Géographie";"39377";"Mutigney"
"GEO";"Géographie";"41024";"Boursay"
"GEO";"Géographie";"39379";"Nance"
"GEO";"Géographie";"41025";"Bracieux"
"GEO";"Géographie";"39130";"Nanchez"
"GEO";"Géographie";"41026";"Brévainville"
"GEO";"Géographie";"39380";"Nancuise"
"GEO";"Géographie";"41027";"Briou"
"GEO";"Géographie";"39381";"Les Nans"
"GEO";"Géographie";"41028";"Busloup"
"GEO";"Géographie";"39385";"Neublans-Abergement"
"GEO";"Géographie";"41029";"Candé-sur-Beuvron"
"GEO";"Géographie";"39386";"Neuvilley"
"GEO";"Géographie";"41030";"Cellé"
"GEO";"Géographie";"39387";"Nevy-lès-Dole"
"GEO";"Géographie";"41031";"Cellettes"
"GEO";"Géographie";"39388";"Nevy-sur-Seille"
"GEO";"Géographie";"39389";"Ney"
"GEO";"Géographie";"41032";"Chailles"
"GEO";"Géographie";"39390";"Nogna"
"GEO";"Géographie";"41034";"Chambord"
"GEO";"Géographie";"39391";"Nozeroy"
"GEO";"Géographie";"41035";"Champigny-en-Beauce"
"GEO";"Géographie";"39392";"Offlanges"
"GEO";"Géographie";"41036";"Chaon"
"GEO";"Géographie";"39393";"Onglières"
"GEO";"Géographie";"41037";"La Chapelle-Enchérie"
"GEO";"Géographie";"39394";"Onoz"
"GEO";"Géographie";"41038";"La Chapelle-Montmartin"
"GEO";"Géographie";"39396";"Orchamps"
"GEO";"Géographie";"41039";"La Chapelle-Saint-Martin-en-Plaine"
"GEO";"Géographie";"39397";"Orgelet"
"GEO";"Géographie";"41040";"La Chapelle-Vendômoise"
"GEO";"Géographie";"39398";"Ougney"
"GEO";"Géographie";"41041";"La Chapelle-Vicomtesse"
"GEO";"Géographie";"39399";"Ounans"
"GEO";"Géographie";"41042";"Châteauvieux"
"GEO";"Géographie";"39400";"Our"
"GEO";"Géographie";"41043";"Châtillon-sur-Cher"
"GEO";"Géographie";"39401";"Oussières"
"GEO";"Géographie";"41044";"Châtres-sur-Cher"
"GEO";"Géographie";"41045";"Chaumont-sur-Loire"
"GEO";"Géographie";"41046";"Chaumont-sur-Tharonne"
"GEO";"Géographie";"41047";"La Chaussée-Saint-Victor"
"GEO";"Géographie";"41048";"Chauvigny-du-Perche"
"GEO";"Géographie";"41049";"Chémery"
"GEO";"Géographie";"41050";"Cheverny"
"GEO";"Géographie";"41051";"Chissay-en-Touraine"
"GEO";"Géographie";"41052";"Chitenay"
"GEO";"Géographie";"41053";"Choue"
"GEO";"Géographie";"41054";"Choussy"
"GEO";"Géographie";"41057";"Conan"
"GEO";"Géographie";"41058";"Concriers"
"GEO";"Géographie";"41059";"Le Controis-en-Sologne"
"GEO";"Géographie";"41060";"Cormenon"
"GEO";"Géographie";"41061";"Cormeray"
"GEO";"Géographie";"41062";"Couddes"
"GEO";"Géographie";"41248";"Couëtron-au-Perche"
"GEO";"Géographie";"41063";"Couffy"
"GEO";"Géographie";"41065";"Coulommiers-la-Tour"
"GEO";"Géographie";"41067";"Cour-Cheverny"
"GEO";"Géographie";"41069";"Cour-sur-Loire"
"GEO";"Géographie";"41066";"Courbouzon"
"GEO";"Géographie";"41068";"Courmemin"
"GEO";"Géographie";"41071";"Crouy-sur-Cosson"
"GEO";"Géographie";"41072";"Crucheray"
"GEO";"Géographie";"41073";"Danzé"
"GEO";"Géographie";"41074";"Dhuizon"
"GEO";"Géographie";"41075";"Droué"
"GEO";"Géographie";"41077";"Épiais"
"GEO";"Géographie";"41078";"Épuisay"
"GEO";"Géographie";"41079";"Les Essarts"
"GEO";"Géographie";"41080";"Faverolles-sur-Cher"
"GEO";"Géographie";"41081";"Faye"
"GEO";"Géographie";"41083";"La Ferté-Beauharnais"
"GEO";"Géographie";"41084";"La Ferté-Imbault"
"GEO";"Géographie";"41085";"La Ferté-Saint-Cyr"
"GEO";"Géographie";"41087";"Fontaine-les-Coteaux"
"GEO";"Géographie";"41088";"Fontaine-Raoul"
"GEO";"Géographie";"41086";"Fontaines-en-Sologne"
"GEO";"Géographie";"41089";"La Fontenelle"
"GEO";"Géographie";"41090";"Fortan"
"GEO";"Géographie";"41091";"Fossé"
"GEO";"Géographie";"41093";"Françay"
"GEO";"Géographie";"41094";"Fresnes"
"GEO";"Géographie";"41095";"Fréteval"
"GEO";"Géographie";"41096";"Le Gault-du-Perche"
"GEO";"Géographie";"41097";"Gièvres"
"GEO";"Géographie";"41098";"Gombergean"
"GEO";"Géographie";"41099";"Gy-en-Sologne"
"GEO";"Géographie";"41100";"Les Hayes"
"GEO";"Géographie";"41101";"Herbault"
"GEO";"Géographie";"41102";"Houssay"
"GEO";"Géographie";"41103";"Huisseau-en-Beauce"
"GEO";"Géographie";"41104";"Huisseau-sur-Cosson"
"GEO";"Géographie";"41105";"Josnes"
"GEO";"Géographie";"41106";"Lamotte-Beuvron"
"GEO";"Géographie";"41107";"Lancé"
"GEO";"Géographie";"41108";"Lancôme"
"GEO";"Géographie";"41109";"Landes-le-Gaulois"
"GEO";"Géographie";"41110";"Langon-sur-Cher"
"GEO";"Géographie";"41112";"Lassay-sur-Croisne"
"GEO";"Géographie";"41113";"Lavardin"
"GEO";"Géographie";"41114";"Lestiou"
"GEO";"Géographie";"41115";"Lignières"
"GEO";"Géographie";"41116";"Lisle"
"GEO";"Géographie";"41118";"Loreux"
"GEO";"Géographie";"41119";"Lorges"
"GEO";"Géographie";"41120";"Lunay"
"GEO";"Géographie";"41121";"La Madeleine-Villefrouin"
"GEO";"Géographie";"41122";"Maray"
"GEO";"Géographie";"41123";"Marchenoir"
"GEO";"Géographie";"41124";"Marcilly-en-Beauce"
"GEO";"Géographie";"41125";"Marcilly-en-Gault"
"GEO";"Géographie";"41126";"Mareuil-sur-Cher"
"GEO";"Géographie";"41127";"La Marolle-en-Sologne"
"GEO";"Géographie";"41128";"Marolles"
"GEO";"Géographie";"41129";"Maslives"
"GEO";"Géographie";"41130";"Maves"
"GEO";"Géographie";"41131";"Mazangé"
"GEO";"Géographie";"41132";"Méhers"
"GEO";"Géographie";"41134";"Menars"
"GEO";"Géographie";"41135";"Mennetou-sur-Cher"
"GEO";"Géographie";"41136";"Mer"
"GEO";"Géographie";"41137";"Mesland"
"GEO";"Géographie";"41138";"Meslay"
"GEO";"Géographie";"41139";"Meusnes"
"GEO";"Géographie";"41140";"Millançay"
"GEO";"Géographie";"41141";"Moisy"
"GEO";"Géographie";"41143";"Mondoubleau"
"GEO";"Géographie";"41150";"Mont-près-Chambord"
"GEO";"Géographie";"41144";"Monteaux"
"GEO";"Géographie";"41145";"Monthou-sur-Bièvre"
"GEO";"Géographie";"41146";"Monthou-sur-Cher"
"GEO";"Géographie";"41147";"Les Montils"
"GEO";"Géographie";"41148";"Montlivault"
"GEO";"Géographie";"41149";"Montoire-sur-le-Loir"
"GEO";"Géographie";"41151";"Montrichard Val de Cher"
"GEO";"Géographie";"41152";"Montrieux-en-Sologne"
"GEO";"Géographie";"41153";"Montrouveau"
"GEO";"Géographie";"41154";"Morée"
"GEO";"Géographie";"41155";"Muides-sur-Loire"
"GEO";"Géographie";"41156";"Mulsans"
"GEO";"Géographie";"41157";"Mur-de-Sologne"
"GEO";"Géographie";"41158";"Naveil"
"GEO";"Géographie";"41159";"Neung-sur-Beuvron"
"GEO";"Géographie";"41160";"Neuvy"
"GEO";"Géographie";"41161";"Nouan-le-Fuzelier"
"GEO";"Géographie";"41163";"Nourray"
"GEO";"Géographie";"41164";"Noyers-sur-Cher"
"GEO";"Géographie";"41166";"Oisly"
"GEO";"Géographie";"41168";"Orçay"
"GEO";"Géographie";"41171";"Oucques La Nouvelle"
"GEO";"Géographie";"41172";"Ouzouer-le-Doyen"
"GEO";"Géographie";"41174";"Périgny"
"GEO";"Géographie";"41175";"Pezou"
"GEO";"Géographie";"41176";"Pierrefitte-sur-Sauldre"
"GEO";"Géographie";"41177";"Le Plessis-Dorin"
